date,max_temperature,avg_temperature,min_temperature,avg_relative_humidity,avg_wind_speed,avg_hourly_pressure_sea,avg_hourly_health_index,rain,snow,avg_hourly_cloud_cover_8,avg_daily_demand,year,month,population_growth,day_of_week,is_weekend
2009-01-25,-8.9,-12.25,-15.6,65.0,23.0,102.54,,0.0,0.0,,18052083.333333332,2009,1,0.0,Sunday,1
2009-01-26,-8.8,-12.85,-16.9,65.0,19.0,102.96,,0.0,0.0,,19655291.666666668,2009,1,0.0,Monday,0
2009-01-27,-4.0,-8.9,-13.8,61.0,8.5,103.02,,0.0,0.0,,19258833.333333332,2009,1,0.0,Tuesday,0
2009-01-28,-3.4,-5.8,-8.2,74.0,19.0,100.97,,0.0,13.4,,19161208.333333332,2009,1,0.0,Wednesday,0
2009-01-29,-3.1,-6.65,-10.2,74.0,15.0,101.19,,0.0,0.4,,18938375.0,2009,1,0.0,Thursday,0
2009-01-30,-3.2,-7.0,-10.8,69.0,28.0,101.05,,0.0,0.0,,18345000.0,2009,1,0.0,Friday,0
2009-01-31,-4.7,-10.7,-16.7,68.5,15.0,101.34,,0.0,0.4,,17717500.0,2009,1,0.0,Saturday,1
2009-02-01,4.4,-0.19,-4.8,61.5,27.0,100.61,,0.0,0.0,,16385125.0,2009,2,0.0,Sunday,1
2009-02-02,2.0,-2.95,-7.9,63.5,12.0,101.53,,0.0,0.0,,17693375.0,2009,2,0.0,Monday,0
2009-02-03,-3.8,-7.15,-10.5,72.0,11.0,101.54,,0.0,7.4,,18379666.666666668,2009,2,0.0,Tuesday,0
2009-02-04,-10.2,-14.1,-18.0,66.5,24.5,102.55,,0.0,1.6,,19221166.666666668,2009,2,0.0,Wednesday,0
2009-02-05,-9.0,-15.6,-22.2,63.5,14.0,103.09,,0.0,0.0,,19507125.0,2009,2,0.0,Thursday,0
2009-02-06,-2.0,-6.9,-11.8,63.0,8.5,102.53,,0.0,0.0,,18247000.0,2009,2,0.0,Friday,0
2009-02-07,7.9,-0.2,-8.3,77.5,27.0,101.23,,0.0,0.0,,16427250.0,2009,2,0.0,Saturday,1
2009-02-08,4.0,-0.39,-4.8,65.0,21.5,102.17,,0.0,0.0,,15773666.666666666,2009,2,0.0,Sunday,1
2009-02-09,3.2,-1.5,-6.2,69.5,7.5,102.76,,0.0,0.0,,17446916.666666668,2009,2,0.0,Monday,0
2009-02-10,9.3,4.6,-0.1,80.5,12.0,101.44,,0.0,0.0,,17363666.666666668,2009,2,0.0,Tuesday,0
2009-02-11,8.9,7.7,6.5,90.0,11.5,100.28,,25.8,0.0,,16979291.666666668,2009,2,0.0,Wednesday,0
2009-02-12,7.8,2.84,-2.1,82.5,42.5,99.85,,11.8,0.0,,17265458.333333332,2009,2,0.0,Thursday,0
2009-02-13,-0.9,-4.15,-7.4,56.5,23.0,101.92,,0.0,0.0,,17394500.0,2009,2,0.0,Friday,0
2009-02-14,-1.8,-5.0,-8.2,60.0,14.0,101.89,,0.0,0.0,,16418833.333333334,2009,2,0.0,Saturday,1
2009-02-15,1.3,-3.8,-8.9,58.0,17.0,102.3,,0.0,0.0,,15931541.666666666,2009,2,0.0,Sunday,1
2009-02-16,0.7,-3.4,-7.5,55.5,13.5,102.69,,0.0,0.0,,16341250.0,2009,2,0.0,Monday,0
2009-02-17,2.2,-2.29,-6.8,62.5,12.0,102.18,,0.0,0.0,,17593333.333333332,2009,2,0.0,Tuesday,0
2009-02-18,1.0,0.09,-0.8,75.0,8.5,99.94,,0.0,8.2,,17858791.666666668,2009,2,0.0,Wednesday,0
2009-02-19,1.3,-3.3,-7.9,73.5,31.5,99.97,,0.0,0.4,,18043333.333333332,2009,2,0.0,Thursday,0
2009-02-20,-2.6,-5.7,-8.8,64.0,34.5,101.03,,0.0,0.0,,18162958.333333332,2009,2,0.0,Friday,0
2009-02-21,-0.5,-5.85,-11.2,73.5,17.0,101.83,,0.0,4.6,,16628875.0,2009,2,0.0,Saturday,1
2009-02-22,-2.0,-5.15,-8.3,72.5,31.5,101.46,,0.0,0.0,,16300416.666666666,2009,2,0.0,Sunday,1
2009-02-23,-6.0,-8.69,-11.4,59.0,31.5,102.82,,0.0,0.0,,18368166.666666668,2009,2,0.0,Monday,0
2009-02-24,-3.2,-9.15,-15.1,60.0,8.5,103.19,,0.0,0.0,,18446125.0,2009,2,0.0,Tuesday,0
2009-02-25,2.8,-2.05,-6.9,66.0,9.5,102.45,,0.8,2.2,,17723375.0,2009,2,0.0,Wednesday,0
2009-02-26,6.5,3.0,-0.5,71.5,10.0,101.92,,3.8,0.0,,17103666.666666668,2009,2,0.0,Thursday,0
2009-02-27,9.4,-1.29,-12.0,76.0,28.5,100.96,,5.8,0.0,,17306916.666666668,2009,2,0.0,Friday,0
2009-02-28,-6.5,-11.45,-16.4,54.0,18.5,103.09,,0.0,0.0,,17126583.333333332,2009,2,0.0,Saturday,1
2009-03-01,-4.2,-8.35,-12.5,58.5,23.5,102.73,,0.0,0.0,,16908166.666666668,2009,3,0.0,Sunday,1
2009-03-02,-9.5,-12.45,-15.4,53.0,29.5,103.03,,0.0,0.0,,18986416.666666668,2009,3,0.0,Monday,0
2009-03-03,-3.9,-9.79,-15.7,51.5,18.5,103.18,,0.0,0.0,,18955958.333333332,2009,3,0.0,Tuesday,0
2009-03-04,1.6,-5.45,-12.5,49.0,10.0,102.96,,0.0,0.0,,18159708.333333332,2009,3,0.0,Wednesday,0
2009-03-05,5.6,-0.75,-7.1,54.0,11.5,102.15,,0.0,0.0,,17639958.333333332,2009,3,0.0,Thursday,0
2009-03-06,18.9,10.1,1.3,60.5,28.5,100.96,,0.0,0.0,,16286375.0,2009,3,0.0,Friday,0
2009-03-07,4.6,1.29,-2.0,83.0,13.0,101.62,,19.8,0.0,,15444125.0,2009,3,0.0,Saturday,1
2009-03-08,5.5,3.3,1.1,78.5,25.0,101.39,,9.8,0.0,,15246166.666666666,2009,3,0.0,Sunday,1
2009-03-09,4.4,1.95,-0.5,77.5,20.5,101.66,,1.4,0.6,,17214083.333333332,2009,3,0.0,Monday,0
2009-03-10,3.7,1.95,0.2,79.5,15.0,101.99,,6.4,0.0,,17427166.666666668,2009,3,0.0,Tuesday,0
2009-03-11,9.5,2.15,-5.2,73.5,39.0,101.45,,5.4,0.0,,17233083.333333332,2009,3,0.0,Wednesday,0
2009-03-12,-2.1,-5.8,-9.5,55.0,21.5,103.51,,0.0,0.0,,17859708.333333332,2009,3,0.0,Thursday,0
2009-03-13,-0.7,-5.5,-10.3,57.5,8.5,103.24,,0.0,0.0,,17344625.0,2009,3,0.0,Friday,0
2009-03-14,6.9,0.4,-6.1,56.0,6.5,102.39,,0.0,0.0,,15299583.333333334,2009,3,0.0,Saturday,1
2009-03-15,9.6,2.9,-3.8,55.0,14.0,102.26,,0.0,0.0,,14548250.0,2009,3,0.0,Sunday,1
2009-03-16,10.0,3.8,-2.4,51.5,12.0,102.48,,0.0,0.0,,16051416.666666666,2009,3,0.0,Monday,0
2009-03-17,11.8,5.0,-1.8,57.5,12.0,102.11,,0.0,0.0,,15815708.333333334,2009,3,0.0,Tuesday,0
2009-03-18,15.0,8.75,2.5,47.0,30.5,101.53,,0.0,0.0,,15574750.0,2009,3,0.0,Wednesday,0
2009-03-19,4.3,0.34,-3.6,49.0,20.0,102.26,,0.0,0.0,,16164750.0,2009,3,0.0,Thursday,0
2009-03-20,2.8,-1.8,-6.4,43.0,15.0,103.2,,0.0,0.0,,16291166.666666666,2009,3,0.0,Friday,0
2009-03-21,5.9,0.1,-5.7,48.0,9.5,103.19,,0.0,0.0,,15056875.0,2009,3,0.0,Saturday,1
2009-03-22,5.8,0.75,-4.3,54.0,20.5,103.13,,0.0,0.0,,14748125.0,2009,3,0.0,Sunday,1
2009-03-23,2.6,-1.9,-6.4,40.0,17.0,103.46,,0.0,0.0,,16852625.0,2009,3,0.0,Monday,0
2009-03-24,4.0,0.55,-2.9,49.0,19.0,103.23,,0.0,0.0,,16825916.666666668,2009,3,0.0,Tuesday,0
2009-03-25,8.6,5.25,1.9,58.5,20.5,101.85,,2.6,0.0,,16472916.666666666,2009,3,0.0,Wednesday,0
2009-03-26,10.4,6.2,2.0,72.5,13.0,101.18,,0.0,0.0,,16053041.666666666,2009,3,0.0,Thursday,0
2009-03-27,12.3,4.65,-3.0,66.0,10.0,101.54,,0.0,0.0,,15516791.666666666,2009,3,0.0,Friday,0
2009-03-28,13.2,6.75,0.3,62.0,16.5,101.22,,0.0,0.0,,14143750.0,2009,3,0.0,Saturday,1
2009-03-29,10.8,6.7,2.6,68.0,25.0,99.47,,22.6,0.0,,14304041.666666666,2009,3,0.0,Sunday,1
2009-03-30,5.6,1.44,-2.7,67.5,28.5,101.06,,0.0,0.0,,16345458.333333334,2009,3,0.0,Monday,0
2009-03-31,5.6,1.24,-3.1,67.5,18.0,102.02,,0.0,0.0,,16235541.666666666,2009,3,0.0,Tuesday,0
2009-04-01,14.0,8.25,2.5,60.5,28.5,100.92,,1.8,0.0,,15938250.0,2009,4,0.0,Wednesday,0
2009-04-02,15.1,8.19,1.3,52.0,18.5,101.14,,0.2,0.0,,15358958.333333334,2009,4,0.0,Thursday,0
2009-04-03,10.0,6.55,3.1,73.0,31.0,99.01,,40.2,0.0,,15641458.333333334,2009,4,0.0,Friday,0
2009-04-04,5.6,4.05,2.5,65.5,49.5,100.32,,0.0,0.0,,14902333.333333334,2009,4,0.0,Saturday,1
2009-04-05,12.1,6.2,0.3,55.5,17.0,101.09,,0.2,0.0,,14277291.666666666,2009,4,0.0,Sunday,1
2009-04-06,4.8,0.75,-3.3,74.5,39.0,99.64,,13.8,3.8,,16758250.0,2009,4,0.0,Monday,0
2009-04-07,-0.1,-2.0,-3.9,67.5,33.5,99.8,,0.0,0.0,,16949333.333333332,2009,4,0.0,Tuesday,0
2009-04-08,8.3,3.3,-1.7,54.0,30.5,100.06,,0.0,0.0,,16350625.0,2009,4,0.0,Wednesday,0
2009-04-09,11.7,5.0,-1.7,48.5,24.0,100.94,,0.0,0.0,,15461708.333333334,2009,4,0.0,Thursday,0
2009-04-10,10.7,5.05,-0.6,52.0,16.0,101.66,,0.0,0.0,,13627708.333333334,2009,4,0.0,Friday,0
2009-04-11,8.9,4.05,-0.8,46.5,25.5,102.24,,0.0,0.0,,13722791.666666666,2009,4,0.0,Saturday,1
2009-04-12,6.7,2.1,-2.5,48.0,23.0,102.82,,0.0,0.0,,13716750.0,2009,4,0.0,Sunday,1
2009-04-13,6.8,1.45,-3.9,41.5,12.5,102.29,,0.0,0.0,,15329625.0,2009,4,0.0,Monday,0
2009-04-14,11.8,7.85,3.9,29.5,25.0,101.58,,0.0,0.0,,15547541.666666666,2009,4,0.0,Tuesday,0
2009-04-15,14.5,9.05,3.6,32.0,15.0,102.06,,0.0,0.0,,15119166.666666666,2009,4,0.0,Wednesday,0
2009-04-16,14.5,8.5,2.5,40.0,13.0,102.89,,0.0,0.0,,14976458.333333334,2009,4,0.0,Thursday,0
2009-04-17,20.9,12.39,3.9,34.5,19.0,102.5,,0.0,0.0,,14651083.333333334,2009,4,0.0,Friday,0
2009-04-18,21.2,14.6,8.0,51.0,12.0,101.63,,0.0,0.0,,13377208.333333334,2009,4,0.0,Saturday,1
2009-04-19,12.4,8.8,5.2,44.0,24.0,101.92,,0.0,0.0,,13353875.0,2009,4,0.0,Sunday,1
2009-04-20,9.3,6.8,4.3,59.5,24.0,100.83,,25.8,0.0,,15895000.0,2009,4,0.0,Monday,0
2009-04-21,12.0,7.95,3.9,73.5,16.5,100.38,,1.0,0.0,,15423458.333333334,2009,4,0.0,Tuesday,0
2009-04-22,8.0,5.75,3.5,69.5,24.0,100.46,,0.0,0.0,,15407416.666666666,2009,4,0.0,Wednesday,0
2009-04-23,12.0,7.8,3.6,59.5,19.5,101.62,,0.0,0.0,,15211000.0,2009,4,0.0,Thursday,0
2009-04-24,19.8,12.3,4.8,53.5,13.0,101.64,,0.0,0.0,,14746458.333333334,2009,4,0.0,Friday,0
2009-04-25,27.9,19.2,10.5,66.0,30.0,101.54,,9.8,0.0,,13368583.333333334,2009,4,0.0,Saturday,1
2009-04-26,16.2,12.14,8.1,77.0,18.5,102.45,,3.0,0.0,,13300458.333333334,2009,4,0.0,Sunday,1
2009-04-27,27.5,17.25,7.0,56.0,28.0,102.1,,0.0,0.0,,15043958.333333334,2009,4,0.0,Monday,0
2009-04-28,17.3,10.85,4.4,81.5,28.5,102.57,,10.4,0.0,,14887791.666666666,2009,4,0.0,Tuesday,0
2009-04-29,12.5,8.05,3.6,50.0,17.5,103.33,,0.0,0.0,,14697916.666666666,2009,4,0.0,Wednesday,0
2009-04-30,17.5,12.4,7.3,64.5,18.0,101.78,,23.4,0.0,,14751166.666666666,2009,4,0.0,Thursday,0
2009-05-01,19.5,12.5,5.5,70.5,30.5,100.78,,0.4,0.0,,14518958.333333334,2009,5,0.0,Friday,0
2009-05-02,14.6,8.55,2.5,60.5,25.0,101.3,,0.6,0.0,,13298416.666666666,2009,5,0.0,Saturday,1
2009-05-03,19.8,11.8,3.8,52.0,16.0,101.3,,0.0,0.0,,12983250.0,2009,5,0.0,Sunday,1
2009-05-04,17.3,11.35,5.4,45.5,9.5,101.92,,0.0,0.0,,14672916.666666666,2009,5,0.0,Monday,0
2009-05-05,18.0,11.55,5.1,50.0,11.0,101.93,,0.0,0.0,,14752833.333333334,2009,5,0.0,Tuesday,0
2009-05-06,17.6,12.5,7.4,74.0,8.5,101.36,,2.6,0.0,,14718875.0,2009,5,0.0,Wednesday,0
2009-05-07,19.4,15.64,11.9,73.0,18.5,100.75,,2.0,0.0,,14808250.0,2009,5,0.0,Thursday,0
2009-05-08,24.9,18.54,12.2,65.5,19.5,100.54,,0.0,0.0,,14630958.333333334,2009,5,0.0,Friday,0
2009-05-09,19.8,13.9,8.0,75.5,28.0,100.28,,10.8,0.0,,13465125.0,2009,5,0.0,Saturday,1
2009-05-10,12.7,8.0,3.3,58.0,27.0,101.6,,0.0,0.0,,13124875.0,2009,5,0.0,Sunday,1
2009-05-11,13.9,7.65,1.4,49.0,14.0,102.02,,0.0,0.0,,14911041.666666666,2009,5,0.0,Monday,0
2009-05-12,16.5,9.9,3.3,45.0,13.0,102.34,,0.0,0.0,,14879208.333333334,2009,5,0.0,Tuesday,0
2009-05-13,20.1,12.85,5.6,54.5,11.0,102.11,,0.0,0.0,,14775416.666666666,2009,5,0.0,Wednesday,0
2009-05-14,21.7,15.14,8.6,60.0,38.0,101.16,,2.4,0.0,,14906208.333333334,2009,5,0.0,Thursday,0
2009-05-15,16.9,12.14,7.4,60.0,10.0,102.38,,0.0,0.0,,14226875.0,2009,5,0.0,Friday,0
2009-05-16,20.3,12.25,4.2,63.0,19.5,101.16,,5.2,0.0,,13053625.0,2009,5,0.0,Saturday,1
2009-05-17,12.5,7.0,1.5,49.0,28.5,102.19,,0.0,0.0,,12566458.333333334,2009,5,0.0,Sunday,1
2009-05-18,14.7,7.5,0.3,42.0,15.0,102.72,,0.0,0.0,,12581458.333333334,2009,5,0.0,Monday,0
2009-05-19,22.6,14.15,5.7,44.0,23.0,102.55,,0.0,0.0,,14518541.666666666,2009,5,0.0,Tuesday,0
2009-05-20,27.6,20.45,13.3,36.0,22.5,102.3,,0.0,0.0,,14857083.333333334,2009,5,0.0,Wednesday,0
2009-05-21,29.1,21.75,14.4,44.5,22.5,101.86,,0.0,0.0,,15322291.666666666,2009,5,0.0,Thursday,0
2009-05-22,21.1,16.39,11.7,52.5,17.5,102.14,,0.0,0.0,,14717625.0,2009,5,0.0,Friday,0
2009-05-23,20.1,14.6,9.1,51.0,7.5,101.96,,0.0,0.0,,13133416.666666666,2009,5,0.0,Saturday,1
2009-05-24,22.8,16.35,9.9,58.0,15.0,101.71,,0.2,0.0,,12919375.0,2009,5,0.0,Sunday,1
2009-05-25,18.8,13.5,8.2,52.0,16.0,102.1,,0.0,0.0,,14522875.0,2009,5,0.0,Monday,0
2009-05-26,13.9,11.65,9.4,61.0,20.5,101.98,,0.2,0.0,,14580750.0,2009,5,0.0,Tuesday,0
2009-05-27,16.0,13.25,10.5,88.5,7.5,101.05,,16.6,0.0,,14896416.666666666,2009,5,0.0,Wednesday,0
2009-05-28,17.5,14.85,12.2,92.5,9.5,100.55,,12.4,0.0,,14819666.666666666,2009,5,0.0,Thursday,0
2009-05-29,23.4,16.89,10.4,70.5,26.0,100.51,,3.0,0.0,,14509708.333333334,2009,5,0.0,Friday,0
2009-05-30,20.3,13.9,7.5,66.0,20.5,100.73,,4.4,0.0,,13065208.333333334,2009,5,0.0,Saturday,1
2009-05-31,12.7,8.64,4.6,47.0,29.5,101.24,,0.0,0.0,,12952458.333333334,2009,5,0.0,Sunday,1
2009-06-01,17.5,12.9,8.3,67.0,13.0,101.49,,0.0,0.0,,14898750.0,2009,6,0.0,Monday,0
2009-06-02,16.8,12.6,8.4,68.5,16.5,101.79,,0.0,0.0,,14783250.0,2009,6,0.0,Tuesday,0
2009-06-03,19.5,13.5,7.5,57.0,13.0,101.81,,0.0,0.0,,14597583.333333334,2009,6,0.0,Wednesday,0
2009-06-04,18.2,12.5,6.8,58.0,9.5,101.77,,0.0,0.0,,14596333.333333334,2009,6,0.0,Thursday,0
2009-06-05,21.0,13.95,6.9,53.5,9.5,101.31,,0.0,0.0,,14573875.0,2009,6,0.0,Friday,0
2009-06-06,23.0,16.95,10.9,50.0,18.5,101.36,,0.0,0.0,,13122833.333333334,2009,6,0.0,Saturday,1
2009-06-07,17.8,13.85,9.9,58.0,12.0,101.69,,0.0,0.0,,12946541.666666666,2009,6,0.0,Sunday,1
2009-06-08,16.3,13.95,11.6,64.5,17.5,101.55,,9.4,0.0,,14735750.0,2009,6,0.0,Monday,0
2009-06-09,18.8,14.55,10.3,79.0,18.5,101.09,,0.0,0.0,,14901041.666666666,2009,6,0.0,Tuesday,0
2009-06-10,19.4,14.0,8.6,73.0,7.5,101.4,,0.0,0.0,,14797458.333333334,2009,6,0.0,Wednesday,0
2009-06-11,20.4,15.45,10.5,75.0,10.0,101.05,,2.8,0.0,,14916958.333333334,2009,6,0.0,Thursday,0
2009-06-12,23.8,17.75,11.7,65.5,17.0,101.08,,0.0,0.0,,14798041.666666666,2009,6,0.0,Friday,0
2009-06-13,22.8,18.0,13.2,55.0,17.5,101.42,,0.0,0.0,,13305250.0,2009,6,0.0,Saturday,1
2009-06-14,24.3,17.8,11.3,54.5,10.5,101.53,,0.0,0.0,,13174125.0,2009,6,0.0,Sunday,1
2009-06-15,23.6,18.39,13.2,61.0,9.5,101.67,,0.0,0.0,,15252125.0,2009,6,0.0,Monday,0
2009-06-16,24.3,18.3,12.3,59.0,15.0,101.92,,0.0,0.0,,15482041.666666666,2009,6,0.0,Tuesday,0
2009-06-17,20.7,17.39,14.1,78.0,17.5,101.46,,10.8,0.0,,15433250.0,2009,6,0.0,Wednesday,0
2009-06-18,17.8,15.55,13.3,84.5,11.0,101.03,,1.4,0.0,,15059375.0,2009,6,0.0,Thursday,0
2009-06-19,23.1,17.35,11.6,74.0,7.5,101.01,,0.0,0.0,,15093125.0,2009,6,0.0,Friday,0
2009-06-20,17.7,16.3,14.9,83.0,12.0,100.38,,14.4,0.0,,13734916.666666666,2009,6,0.0,Saturday,1
2009-06-21,26.5,20.45,14.4,73.5,22.5,100.82,,0.0,0.0,,13880833.333333334,2009,6,0.0,Sunday,1
2009-06-22,26.1,21.35,16.6,73.5,11.0,101.03,,0.0,0.0,,16939291.666666668,2009,6,0.0,Monday,0
2009-06-23,27.2,22.1,17.0,66.5,8.5,101.19,,0.0,0.0,,17728500.0,2009,6,0.0,Tuesday,0
2009-06-24,31.4,24.9,18.4,58.5,10.5,101.07,,0.0,0.0,,18705458.333333332,2009,6,0.0,Wednesday,0
2009-06-25,28.9,24.65,20.4,70.5,21.5,100.75,,1.2,0.0,,18524916.666666668,2009,6,0.0,Thursday,0
2009-06-26,27.2,22.7,18.2,69.0,22.0,100.64,,0.0,0.0,,17219541.666666668,2009,6,0.0,Friday,0
2009-06-27,27.9,22.1,16.3,57.5,14.0,101.04,,0.0,0.0,,15114125.0,2009,6,0.0,Saturday,1
2009-06-28,21.5,18.1,14.7,79.5,12.0,100.37,,9.0,0.0,,14291458.333333334,2009,6,0.0,Sunday,1
2009-06-29,24.0,19.0,14.0,79.5,11.0,99.8,,4.8,0.0,,15600083.333333334,2009,6,0.0,Monday,0
2009-06-30,20.8,17.85,14.9,86.5,9.5,99.75,,16.4,0.0,,15306625.0,2009,6,0.0,Tuesday,0
2009-07-01,23.3,18.7,14.1,80.0,9.5,100.41,,0.0,0.0,,14174250.0,2009,7,0.0,Wednesday,0
2009-07-02,21.9,18.6,15.3,81.5,15.0,100.82,,0.4,0.0,,15189041.666666666,2009,7,0.0,Thursday,0
2009-07-03,23.3,18.6,13.9,76.5,23.0,101.19,,0.0,0.0,,14503791.666666666,2009,7,0.0,Friday,0
2009-07-04,22.4,17.2,12.0,64.5,22.0,101.38,,0.0,0.0,,13413750.0,2009,7,0.0,Saturday,1
2009-07-05,23.5,17.05,10.6,59.5,17.0,101.12,,0.0,0.0,,13633250.0,2009,7,0.0,Sunday,1
2009-07-06,25.1,19.35,13.6,61.0,18.0,100.79,,0.0,0.0,,15582000.0,2009,7,0.0,Monday,0
2009-07-07,20.2,17.0,13.8,70.5,18.0,100.8,,0.4,0.0,,15208625.0,2009,7,0.0,Tuesday,0
2009-07-08,24.1,18.35,12.6,69.5,10.0,101.37,,0.0,0.0,,15386958.333333334,2009,7,0.0,Wednesday,0
2009-07-09,24.1,18.8,13.5,70.5,11.5,102.15,,0.0,0.0,,15876791.666666666,2009,7,0.0,Thursday,0
2009-07-10,26.5,20.65,14.8,71.5,12.0,102.11,,0.0,0.0,,16290333.333333334,2009,7,0.0,Friday,0
2009-07-11,28.3,21.45,14.6,70.0,24.0,101.29,,7.4,0.0,,14997291.666666666,2009,7,0.0,Saturday,1
2009-07-12,23.4,16.39,9.4,52.5,18.5,101.49,,0.0,0.0,,13445041.666666666,2009,7,0.0,Sunday,1
2009-07-13,23.4,17.0,10.6,49.5,26.5,101.39,,0.0,0.0,,15090041.666666666,2009,7,0.0,Monday,0
2009-07-14,25.4,18.5,11.6,52.5,17.5,101.82,,0.0,0.0,,15296791.666666666,2009,7,0.0,Tuesday,0
2009-07-15,23.9,17.79,11.7,66.5,10.0,101.61,,0.4,0.0,,15568291.666666666,2009,7,0.0,Wednesday,0
2009-07-16,27.8,21.55,15.3,65.5,15.0,100.73,,0.0,0.0,,16555791.666666666,2009,7,0.0,Thursday,0
2009-07-17,21.2,17.75,14.3,75.0,12.0,100.68,,0.2,0.0,,15450583.333333334,2009,7,0.0,Friday,0
2009-07-18,23.2,18.7,14.2,64.0,21.0,100.94,,0.0,0.0,,13583708.333333334,2009,7,0.0,Saturday,1
2009-07-19,23.0,17.5,12.0,73.0,15.0,101.75,,0.0,0.0,,13389208.333333334,2009,7,0.0,Sunday,1
2009-07-20,24.8,18.64,12.5,64.0,9.5,102.14,,0.0,0.0,,15655625.0,2009,7,0.0,Monday,0
2009-07-21,24.2,19.3,14.4,67.5,7.5,102.12,,4.6,0.0,,15691625.0,2009,7,0.0,Tuesday,0
2009-07-22,22.7,19.35,16.0,80.5,11.0,101.9,,2.4,0.0,,15847250.0,2009,7,0.0,Wednesday,0
2009-07-23,23.4,20.39,17.4,87.0,11.5,101.1,,31.4,0.0,,15854333.333333334,2009,7,0.0,Thursday,0
2009-07-24,24.4,20.65,16.9,80.0,13.0,100.97,,0.0,0.0,,15546541.666666666,2009,7,0.0,Friday,0
2009-07-25,22.7,20.29,17.9,86.0,11.5,100.66,,18.0,0.0,,14314458.333333334,2009,7,0.0,Saturday,1
2009-07-26,22.9,19.5,16.1,86.0,6.5,100.66,,9.0,0.0,,13962916.666666666,2009,7,0.0,Sunday,1
2009-07-27,27.2,21.65,16.1,74.0,19.0,101.02,,0.0,0.0,,16059875.0,2009,7,0.0,Monday,0
2009-07-28,27.8,23.95,20.1,72.0,21.5,100.89,,0.0,0.0,,17009166.666666668,2009,7,0.0,Tuesday,0
2009-07-29,23.3,18.75,14.2,83.0,11.0,100.75,,10.6,0.0,,16539958.333333334,2009,7,0.0,Wednesday,0
2009-07-30,25.3,19.35,13.4,71.5,9.5,101.06,,0.0,0.0,,16152208.333333334,2009,7,0.0,Thursday,0
2009-07-31,27.7,22.0,16.3,65.5,15.0,101.08,,0.0,0.0,,16205958.333333334,2009,7,0.0,Friday,0
2009-08-01,27.1,20.85,14.6,68.5,16.0,101.42,,0.0,0.0,,14570416.666666666,2009,8,0.0,Saturday,1
2009-08-02,25.5,20.45,15.4,63.5,20.5,100.97,,0.0,0.0,,14031875.0,2009,8,0.0,Sunday,1
2009-08-03,26.1,19.35,12.6,65.0,18.0,101.3,,0.0,0.0,,14274708.333333334,2009,8,0.0,Monday,0
2009-08-04,26.4,20.7,15.0,81.0,17.5,100.92,,18.0,0.0,,17190625.0,2009,8,0.0,Tuesday,0
2009-08-05,24.4,17.64,10.9,67.0,19.5,101.47,,0.0,0.0,,15840791.666666666,2009,8,0.0,Wednesday,0
2009-08-06,24.4,19.7,15.0,58.0,18.0,101.6,,0.0,0.0,,15911083.333333334,2009,8,0.0,Thursday,0
2009-08-07,22.9,18.5,14.1,65.0,11.0,101.99,,0.0,0.0,,15478916.666666666,2009,8,0.0,Friday,0
2009-08-08,22.0,17.0,12.0,79.0,9.5,102.05,,2.2,0.0,,14013000.0,2009,8,0.0,Saturday,1
2009-08-09,29.5,24.0,18.5,89.0,16.0,101.26,,40.0,0.0,,15339791.666666666,2009,8,0.0,Sunday,1
2009-08-10,30.0,24.4,18.8,81.5,26.0,101.09,,1.2,0.0,,18475750.0,2009,8,0.0,Monday,0
2009-08-11,26.1,21.05,16.0,80.5,20.5,101.24,,28.0,0.0,,17777916.666666668,2009,8,0.0,Tuesday,0
2009-08-12,25.4,21.45,17.5,81.5,11.0,101.62,,2.6,0.0,,17534666.666666668,2009,8,0.0,Wednesday,0
2009-08-13,28.1,22.45,16.8,68.5,11.5,101.93,,0.0,0.0,,18177666.666666668,2009,8,0.0,Thursday,0
2009-08-14,28.4,22.75,17.1,72.0,10.0,102.06,,0.0,0.0,,18538958.333333332,2009,8,0.0,Friday,0
2009-08-15,29.6,24.0,18.4,71.5,8.5,101.93,,0.0,0.0,,17378416.666666668,2009,8,0.0,Saturday,1
2009-08-16,29.3,24.4,19.5,70.5,9.5,101.92,,0.0,0.0,,17549041.666666668,2009,8,0.0,Sunday,1
2009-08-17,31.4,27.2,23.0,69.0,19.5,101.72,,0.0,0.0,,20383333.333333332,2009,8,0.0,Monday,0
2009-08-18,29.5,25.2,20.9,74.5,17.5,101.27,,0.4,0.0,,19724000.0,2009,8,0.0,Tuesday,0
2009-08-19,26.1,21.7,17.3,66.0,11.5,101.37,,0.0,0.0,,18293750.0,2009,8,0.0,Wednesday,0
2009-08-20,28.6,24.7,20.8,83.5,27.5,100.74,,25.2,0.0,,18521500.0,2009,8,0.0,Thursday,0
2009-08-21,27.2,23.5,19.8,73.0,25.0,100.66,,0.2,0.0,,17868500.0,2009,8,0.0,Friday,0
2009-08-22,24.4,20.6,16.8,82.0,15.0,101.02,,1.2,0.0,,15223458.333333334,2009,8,0.0,Saturday,1
2009-08-23,22.1,18.39,14.7,81.5,21.5,101.44,,0.0,0.0,,14290750.0,2009,8,0.0,Sunday,1
2009-08-24,24.0,18.75,13.5,71.0,10.0,101.95,,0.0,0.0,,16168041.666666666,2009,8,0.0,Monday,0
2009-08-25,25.8,19.64,13.5,74.5,14.0,101.82,,0.0,0.0,,16830458.333333332,2009,8,0.0,Tuesday,0
