date,avg_temperature,avg_relative_humidity,avg_wind_speed,avg_hourly_health_index,rain,snow,avg_daily_demand,year,month,population_growth,day_of_week,is_weekend
2020-02-28,-7.19,75.0,27.0,,0.0,1.6,16822958.333333332,2020,2,0.0,4,0
2020-02-29,-8.85,64.0,21.5,,0.0,0.0,15960250.0,2020,2,0.0,5,1
2020-03-01,-4.2,62.5,18.0,,0.0,0.0,15247541.666666666,2020,3,0.0,6,1
2020-03-02,3.8,78.0,18.0,,0.2,0.0,15807750.0,2020,3,0.0,0,0
2020-03-03,2.3,87.5,14.5,,8.8,0.0,16092375.0,2020,3,0.0,1,0
2020-03-04,3.35,71.5,20.5,,0.0,0.0,15659916.666666666,2020,3,0.0,2,0
2020-03-05,1.2,63.5,19.5,,0.0,0.0,15460583.333333334,2020,3,0.0,3,0
2020-03-06,0.04,79.0,16.5,,0.0,1.8,15910125.0,2020,3,0.0,4,0
2020-03-07,-1.65,53.5,14.0,,0.0,0.0,14723333.333333334,2020,3,0.0,5,1
2020-03-08,6.3,54.0,26.0,,0.0,0.0,13670291.666666666,2020,3,0.0,6,1
2020-03-09,12.5,59.5,24.5,,0.0,0.0,14396833.333333334,2020,3,0.0,0,0
2020-03-10,5.15,78.0,22.5,,3.6,0.0,15026791.666666666,2020,3,0.0,1,0
2020-03-11,0.85,66.0,13.5,,0.0,0.0,15736750.0,2020,3,0.0,2,0
2020-03-12,2.95,75.5,18.0,,0.0,0.0,15299583.333333334,2020,3,0.0,3,0
2020-03-13,4.75,70.0,27.5,,2.8,0.0,14985000.0,2020,3,0.0,4,0
2020-03-14,1.15,65.5,21.0,,0.0,0.0,14646333.333333334,2020,3,0.0,5,1
2020-03-15,-0.3,48.5,15.0,,0.0,0.0,14117000.0,2020,3,0.0,6,1
2020-03-16,-0.6,61.5,17.5,,0.0,1.0,15346041.666666666,2020,3,0.0,0,0
2020-03-17,3.7,66.5,23.0,,0.0,0.0,15299458.333333334,2020,3,0.0,1,0
2020-03-18,0.7,52.5,17.5,,1.0,0.0,15318000.0,2020,3,0.0,2,0
2020-03-19,4.65,81.5,16.5,,2.6,0.0,15199250.0,2020,3,0.0,3,0
2020-03-20,7.04,80.5,38.0,,3.6,0.0,14474625.0,2020,3,0.0,4,0
2020-03-21,-3.85,47.5,18.5,,0.0,0.0,14502875.0,2020,3,0.0,5,1
2020-03-22,-3.25,60.0,21.5,,0.0,0.0,14270875.0,2020,3,0.0,6,1
2020-03-23,1.7,82.5,13.5,,4.4,3.8,15507375.0,2020,3,0.0,0,0
2020-03-24,3.1,76.5,12.5,,0.0,0.0,14590208.333333334,2020,3,0.0,1,0
2020-03-25,5.65,76.5,13.0,,0.0,0.0,14153125.0,2020,3,0.0,2,0
2020-03-26,7.6,78.0,20.0,,0.0,0.0,14086875.0,2020,3,0.0,3,0
2020-03-27,5.15,74.0,14.5,,0.0,0.0,13809083.333333334,2020,3,0.0,4,0
2020-03-28,5.3,78.5,29.5,,2.4,0.0,13481875.0,2020,3,0.0,5,1
2020-03-29,11.5,73.5,27.0,,15.2,0.0,13035833.333333334,2020,3,0.0,6,1
2020-03-30,6.75,78.0,17.5,,2.0,0.0,13940791.666666666,2020,3,0.0,0,0
2020-03-31,5.44,87.5,21.0,,0.2,0.0,14094708.333333334,2020,3,0.0,1,0
2020-04-01,5.6,53.0,17.0,,0.0,0.0,13424416.666666666,2020,4,0.0,2,0
2020-04-02,8.3,40.0,17.5,,0.0,0.0,12957958.333333334,2020,4,0.0,3,0
2020-04-03,6.55,69.0,14.0,,0.0,0.0,13263625.0,2020,4,0.0,4,0
2020-04-04,8.3,82.0,10.5,,0.2,0.0,12583833.333333334,2020,4,0.0,5,1
2020-04-05,6.1,71.5,14.5,,0.0,0.0,12380000.0,2020,4,0.0,6,1
2020-04-06,6.95,57.0,16.5,,0.0,0.0,13019291.666666666,2020,4,0.0,0,0
2020-04-07,9.1,62.0,17.0,,6.0,0.0,13028666.666666666,2020,4,0.0,1,0
2020-04-08,9.69,68.0,15.5,,1.8,0.0,13033333.333333334,2020,4,0.0,2,0
2020-04-09,5.1,66.5,28.5,,8.6,0.4,12877291.666666666,2020,4,0.0,3,0
2020-04-10,3.84,59.0,31.0,,0.0,0.0,12249708.333333334,2020,4,0.0,4,0
2020-04-11,3.65,57.0,20.0,,0.0,0.0,12163291.666666666,2020,4,0.0,5,1
2020-04-12,8.79,62.5,15.5,,0.6,0.0,12267750.0,2020,4,0.0,6,1
2020-04-13,8.4,76.5,33.5,,12.8,0.0,13053916.666666666,2020,4,0.0,0,0
2020-04-14,1.9,61.0,20.0,,0.0,0.0,13291125.0,2020,4,0.0,1,0
2020-04-15,-0.19,55.5,19.0,,0.0,0.0,13787541.666666666,2020,4,0.0,2,0
2020-04-16,0.05,57.0,24.0,,0.0,0.0,13660458.333333334,2020,4,0.0,3,0
2020-04-17,1.99,53.5,17.5,,0.0,0.0,13677666.666666666,2020,4,0.0,4,0
2020-04-18,4.15,60.5,17.5,,0.0,0.0,12312083.333333334,2020,4,0.0,5,1
2020-04-19,6.05,63.0,26.5,,0.4,0.0,12412666.666666666,2020,4,0.0,6,1
2020-04-20,1.65,65.0,14.5,,0.0,0.0,13007666.666666666,2020,4,0.0,0,0
2020-04-21,2.84,63.5,32.5,,1.0,0.0,13377250.0,2020,4,0.0,1,0
2020-04-22,1.75,51.5,23.5,,0.0,0.0,13552791.666666666,2020,4,0.0,2,0
2020-04-23,2.19,44.5,21.0,,0.0,0.0,13471333.333333334,2020,4,0.0,3,0
2020-04-24,7.1,44.5,17.0,,0.0,0.0,13318916.666666666,2020,4,0.0,4,0
2020-04-25,6.55,46.5,17.0,,0.0,0.0,11798583.333333334,2020,4,0.0,5,1
2020-04-26,8.55,56.0,30.0,,2.0,0.0,11972000.0,2020,4,0.0,6,1
2020-04-27,8.85,50.5,20.0,,0.0,0.0,12458958.333333334,2020,4,0.0,0,0
2020-04-28,10.3,62.5,19.0,,0.0,0.0,12598541.666666666,2020,4,0.0,1,0
2020-04-29,11.05,64.5,30.5,,1.0,0.0,12795416.666666666,2020,4,0.0,2,0
2020-04-30,11.75,90.5,21.5,,6.2,0.0,12989500.0,2020,4,0.0,3,0
2020-05-01,11.35,70.0,14.0,,1.2,0.0,12151291.666666666,2020,5,0.0,4,0
2020-05-02,10.6,63.0,14.0,,0.6,0.0,11623041.666666666,2020,5,0.0,5,1
2020-05-03,13.8,59.0,21.5,,0.0,0.0,11163291.666666666,2020,5,0.0,6,1
2020-05-04,6.6,53.5,26.0,,0.0,0.0,12434833.333333334,2020,5,0.0,0,0
2020-05-05,5.35,52.0,11.0,,0.0,0.0,12764083.333333334,2020,5,0.0,1,0
2020-05-06,7.7,46.0,12.5,,0.0,0.0,12545500.0,2020,5,0.0,2,0
2020-05-07,7.35,50.0,24.5,,0.4,0.0,12717916.666666666,2020,5,0.0,3,0
2020-05-08,0.84,50.5,24.0,,0.0,0.0,13135416.666666666,2020,5,0.0,4,0
2020-05-09,1.04,58.5,28.5,,0.0,0.4,12846583.333333334,2020,5,0.0,5,1
2020-05-10,3.39,67.0,12.0,,0.4,0.0,12399708.333333334,2020,5,0.0,6,1
2020-05-11,3.05,73.5,24.0,,4.4,2.8,13429500.0,2020,5,0.0,0,0
2020-05-12,2.4,54.5,20.0,,0.0,0.0,13240625.0,2020,5,0.0,1,0
2020-05-13,4.9,53.0,12.5,,0.0,0.0,12819625.0,2020,5,0.0,2,0
2020-05-14,9.55,66.0,7.0,,3.4,0.0,13164583.333333334,2020,5,0.0,3,0
2020-05-15,13.4,88.5,14.0,,3.4,0.0,13025166.666666666,2020,5,0.0,4,0
2020-05-16,12.2,78.5,13.0,,0.0,0.0,11568875.0,2020,5,0.0,5,1
2020-05-17,11.8,66.0,16.5,,2.0,0.0,11240250.0,2020,5,0.0,6,1
2020-05-18,13.2,79.5,23.5,,10.8,0.0,11464500.0,2020,5,0.0,0,0
2020-05-19,14.75,34.5,24.0,,0.0,0.0,12305875.0,2020,5,0.0,1,0
2020-05-20,14.39,48.0,14.0,,0.0,0.0,12192541.666666666,2020,5,0.0,2,0
2020-05-21,14.1,38.5,9.5,,0.0,0.0,12525500.0,2020,5,0.0,3,0
2020-05-22,16.75,46.0,8.5,,0.0,0.0,12915583.333333334,2020,5,0.0,4,0
2020-05-23,18.79,68.5,10.5,,0.0,0.0,12473583.333333334,2020,5,0.0,5,1
2020-05-24,20.54,68.5,15.0,,0.4,0.0,12762916.666666666,2020,5,0.0,6,1
2020-05-25,24.35,66.5,10.0,,0.0,0.0,15766458.333333334,2020,5,0.0,0,0
2020-05-26,23.7,69.5,11.0,,0.0,0.0,16978125.0,2020,5,0.0,1,0
2020-05-27,23.75,64.5,9.5,,0.0,0.0,16784041.666666668,2020,5,0.0,2,0
2020-05-28,20.45,85.0,9.0,,6.6,0.0,15316708.333333334,2020,5,0.0,3,0
2020-05-29,18.39,82.0,21.0,,6.2,0.0,14387375.0,2020,5,0.0,4,0
2020-05-30,13.35,74.0,22.5,,0.0,0.0,11991208.333333334,2020,5,0.0,5,1
2020-05-31,11.45,58.5,16.0,,0.2,0.0,11620166.666666666,2020,5,0.0,6,1
2020-06-01,15.8,46.5,23.0,,0.0,0.0,12878750.0,2020,6,0.0,0,0
2020-06-02,20.05,68.5,14.5,,10.4,0.0,13948291.666666666,2020,6,0.0,1,0
2020-06-03,20.39,69.0,17.5,,5.4,0.0,14535250.0,2020,6,0.0,2,0
2020-06-04,22.8,58.0,18.0,,0.0,0.0,15239666.666666666,2020,6,0.0,3,0
2020-06-05,22.65,67.0,10.5,,2.6,0.0,15699166.666666666,2020,6,0.0,4,0
2020-06-06,20.0,57.5,21.5,,0.0,0.0,13578833.333333334,2020,6,0.0,5,1
2020-06-07,16.0,57.5,19.5,,0.0,0.0,12464333.333333334,2020,6,0.0,6,1
2020-06-08,16.39,58.5,11.5,,0.0,0.0,13959750.0,2020,6,0.0,0,0
2020-06-09,23.6,48.0,12.0,,0.0,0.0,15926416.666666666,2020,6,0.0,1,0
2020-06-10,24.5,74.5,21.5,,24.4,0.0,16662666.666666666,2020,6,0.0,2,0
2020-06-11,19.85,71.5,28.0,,0.0,0.0,14576541.666666666,2020,6,0.0,3,0
2020-06-12,13.55,55.0,24.5,,0.0,0.0,13261041.666666666,2020,6,0.0,4,0
2020-06-13,13.35,55.0,15.0,,0.0,0.0,11883833.333333334,2020,6,0.0,5,1
2020-06-14,12.9,56.0,16.0,,0.0,0.0,11707041.666666666,2020,6,0.0,6,1
2020-06-15,14.95,49.0,12.0,,0.0,0.0,13460583.333333334,2020,6,0.0,0,0
2020-06-16,17.04,51.0,9.0,,0.0,0.0,14289000.0,2020,6,0.0,1,0
2020-06-17,20.05,51.0,8.0,,0.0,0.0,15244166.666666666,2020,6,0.0,2,0
2020-06-18,22.3,52.0,9.0,,0.0,0.0,16181208.333333334,2020,6,0.0,3,0
2020-06-19,23.65,63.0,8.5,,0.0,0.0,17006791.666666668,2020,6,0.0,4,0
2020-06-20,24.75,61.0,8.5,,0.0,0.0,16543166.666666666,2020,6,0.0,5,1
2020-06-21,24.95,68.0,11.5,,0.0,0.0,16616791.666666666,2020,6,0.0,6,1
2020-06-22,24.95,66.5,10.0,,0.2,0.0,17724416.666666668,2020,6,0.0,0,0
2020-06-23,21.5,82.0,20.0,,4.0,0.0,16635375.0,2020,6,0.0,1,0
2020-06-24,19.35,61.0,27.0,,0.0,0.0,14304208.333333334,2020,6,0.0,2,0
2020-06-25,18.89,60.5,19.5,,0.0,0.0,14623750.0,2020,6,0.0,3,0
2020-06-26,22.45,55.5,18.0,,0.0,0.0,15572416.666666666,2020,6,0.0,4,0
2020-06-27,24.25,72.5,20.0,,2.8,0.0,15440375.0,2020,6,0.0,5,1
2020-06-28,23.3,68.5,19.0,,0.0,0.0,15431791.666666666,2020,6,0.0,6,1
2020-06-29,25.45,53.0,16.5,,0.0,0.0,17358458.333333332,2020,6,0.0,0,0
2020-06-30,23.35,66.0,11.0,,0.0,0.0,17246541.666666668,2020,6,0.0,1,0
2020-07-01,24.4,61.5,10.0,,0.0,0.0,16788333.333333332,2020,7,0.0,2,0
2020-07-02,28.3,49.5,21.0,,0.0,0.0,18403916.666666668,2020,7,0.0,3,0
2020-07-03,27.35,53.0,22.0,,0.0,0.0,18414875.0,2020,7,0.0,4,0
2020-07-04,26.1,49.0,17.5,,0.0,0.0,16916291.666666668,2020,7,0.0,5,1
2020-07-05,26.25,37.0,12.5,,0.0,0.0,16747708.333333334,2020,7,0.0,6,1
2020-07-06,25.95,56.5,10.5,,0.0,0.0,18959875.0,2020,7,0.0,0,0
2020-07-07,27.8,52.0,12.5,,0.0,0.0,19765958.333333332,2020,7,0.0,1,0
2020-07-08,28.4,66.0,15.0,,6.2,0.0,20282416.666666668,2020,7,0.0,2,0
2020-07-09,28.4,57.5,11.0,,0.0,0.0,20497875.0,2020,7,0.0,3,0
2020-07-10,26.45,73.0,17.5,,16.6,0.0,20356541.666666668,2020,7,0.0,4,0
2020-07-11,24.25,80.5,22.0,,21.0,0.0,16719500.0,2020,7,0.0,5,1
2020-07-12,23.04,68.0,16.0,,0.0,0.0,15431041.666666666,2020,7,0.0,6,1
2020-07-13,21.65,70.0,18.5,,1.0,0.0,16104958.333333334,2020,7,0.0,0,0
2020-07-14,22.1,65.0,11.5,,0.0,0.0,16622416.666666666,2020,7,0.0,1,0
2020-07-15,23.29,68.5,10.5,,0.0,0.0,17583166.666666668,2020,7,0.0,2,0
2020-07-16,23.65,86.0,11.5,,2.8,0.0,17399708.333333332,2020,7,0.0,3,0
2020-07-17,25.75,64.0,15.5,,0.0,0.0,18080791.666666668,2020,7,0.0,4,0
2020-07-18,26.65,61.5,16.5,,0.0,0.0,17760208.333333332,2020,7,0.0,5,1
2020-07-19,26.54,77.0,30.0,,9.0,0.0,17057416.666666668,2020,7,0.0,6,1
2020-07-20,23.7,70.0,22.5,,0.0,0.0,17666458.333333332,2020,7,0.0,0,0
2020-07-21,20.75,70.5,8.0,,0.0,0.0,16531750.0,2020,7,0.0,1,0
2020-07-22,23.45,81.5,11.5,,9.6,0.0,16896541.666666668,2020,7,0.0,2,0
2020-07-23,23.0,71.5,14.0,,0.0,0.0,16998250.0,2020,7,0.0,3,0
2020-07-24,22.6,71.0,10.0,,0.0,0.0,17119291.666666668,2020,7,0.0,4,0
2020-07-25,23.9,60.5,10.0,,0.0,0.0,16786791.666666668,2020,7,0.0,5,1
2020-07-26,26.55,62.0,21.0,,0.0,0.0,17803250.0,2020,7,0.0,6,1
2020-07-27,27.25,70.5,25.0,,0.8,0.0,20031333.333333332,2020,7,0.0,0,0
2020-07-28,24.3,58.0,19.5,,0.0,0.0,18062500.0,2020,7,0.0,1,0
2020-07-29,25.1,62.5,19.5,,0.6,0.0,17849458.333333332,2020,7,0.0,2,0
2020-07-30,22.5,58.0,16.0,,0.0,0.0,17197916.666666668,2020,7,0.0,3,0
2020-07-31,23.45,67.0,14.5,,0.0,0.0,17276208.333333332,2020,7,0.0,4,0
2020-08-01,24.35,65.0,11.0,,3.8,0.0,16407625.0,2020,8,0.0,5,1
2020-08-02,23.95,79.5,26.0,,37.0,0.0,15489833.333333334,2020,8,0.0,6,1
2020-08-03,21.0,81.5,11.0,,26.8,0.0,14865000.0,2020,8,0.0,0,0
2020-08-04,21.15,84.0,15.5,,10.4,0.0,15958041.666666666,2020,8,0.0,1,0
2020-08-05,19.04,65.0,18.0,,0.0,0.0,14878625.0,2020,8,0.0,2,0
2020-08-06,18.6,63.5,8.5,,0.0,0.0,15000875.0,2020,8,0.0,3,0
2020-08-07,20.05,58.0,8.0,,0.0,0.0,15711208.333333334,2020,8,0.0,4,0
2020-08-08,21.5,62.5,9.5,,0.0,0.0,15365000.0,2020,8,0.0,5,1
2020-08-09,25.5,71.0,16.5,,0.0,0.0,16420625.0,2020,8,0.0,6,1
2020-08-10,26.95,68.0,17.5,,0.0,0.0,19418666.666666668,2020,8,0.0,0,0
2020-08-11,22.25,63.5,21.0,,0.0,0.0,18658125.0,2020,8,0.0,1,0
2020-08-12,22.45,54.5,8.5,,0.0,0.0,17555333.333333332,2020,8,0.0,2,0
2020-08-13,23.95,61.5,12.0,,0.0,0.0,18115166.666666668,2020,8,0.0,3,0
2020-08-14,24.7,48.0,16.0,,0.0,0.0,17587791.666666668,2020,8,0.0,4,0
2020-08-15,22.5,71.5,12.0,,0.0,0.0,16470375.0,2020,8,0.0,5,1
2020-08-16,22.15,73.5,11.0,,1.0,0.0,15422458.333333334,2020,8,0.0,6,1
2020-08-17,21.2,70.5,19.5,,4.8,0.0,15959333.333333334,2020,8,0.0,0,0
2020-08-18,19.55,65.5,26.0,,0.8,0.0,15165791.666666666,2020,8,0.0,1,0
2020-08-19,17.5,61.5,16.0,,0.0,0.0,14730083.333333334,2020,8,0.0,2,0
2020-08-20,19.3,60.5,17.0,,0.0,0.0,15225458.333333334,2020,8,0.0,3,0
2020-08-21,24.0,64.0,15.0,,0.0,0.0,16603000.0,2020,8,0.0,4,0
2020-08-22,25.0,68.0,10.0,,0.0,0.0,16611833.333333334,2020,8,0.0,5,1
2020-08-23,25.04,66.5,15.0,,0.0,0.0,17108791.666666668,2020,8,0.0,6,1
2020-08-24,26.55,61.5,15.0,,0.0,0.0,19060916.666666668,2020,8,0.0,0,0
2020-08-25,22.5,64.0,23.5,,0.0,0.0,17871625.0,2020,8,0.0,1,0
2020-08-26,17.64,79.0,10.5,,4.4,0.0,15468916.666666666,2020,8,0.0,2,0
2020-08-27,24.04,77.5,25.5,,0.0,0.0,17137416.666666668,2020,8,0.0,3,0
2020-08-28,20.35,77.5,11.0,,0.2,0.0,15916083.333333334,2020,8,0.0,4,0
2020-08-29,21.6,76.0,28.0,,1.8,0.0,14690250.0,2020,8,0.0,5,1
2020-08-30,18.8,66.5,13.0,,0.0,0.0,13484125.0,2020,8,0.0,6,1
2020-08-31,19.85,62.5,13.5,,0.0,0.0,15019958.333333334,2020,8,0.0,0,0
2020-09-01,23.35,74.0,14.5,,10.4,0.0,16696708.333333334,2020,9,0.0,1,0
2020-09-02,23.05,71.5,20.5,,1.6,0.0,16913000.0,2020,9,0.0,2,0
2020-09-03,21.75,63.0,21.0,,2.0,0.0,15823208.333333334,2020,9,0.0,3,0
2020-09-04,17.7,62.5,25.0,,0.2,0.0,14375416.666666666,2020,9,0.0,4,0
2020-09-05,16.3,67.0,19.5,,0.0,0.0,13154916.666666666,2020,9,0.0,5,1
2020-09-06,15.7,60.0,8.5,,0.0,0.0,12533541.666666666,2020,9,0.0,6,1
2020-09-07,20.39,76.0,25.0,,5.2,0.0,13429916.666666666,2020,9,0.0,0,0
2020-09-08,15.45,71.0,13.5,,0.0,0.0,14306208.333333334,2020,9,0.0,1,0
2020-09-09,16.05,91.0,8.0,,0.0,0.0,14685875.0,2020,9,0.0,2,0
2020-09-10,16.39,84.0,14.0,,0.0,0.0,14685458.333333334,2020,9,0.0,3,0
2020-09-11,14.6,68.0,11.5,,0.0,0.0,13755958.333333334,2020,9,0.0,4,0
2020-09-12,15.89,73.5,11.0,,0.0,0.0,12890000.0,2020,9,0.0,5,1
2020-09-13,19.95,72.5,23.5,,3.8,0.0,13482250.0,2020,9,0.0,6,1
2020-09-14,12.1,58.5,18.0,,0.0,0.0,13740500.0,2020,9,0.0,0,0
2020-09-15,12.4,66.0,13.0,,0.0,0.0,13720208.333333334,2020,9,0.0,1,0
2020-09-16,19.75,59.0,18.5,,0.0,0.0,13840250.0,2020,9,0.0,2,0
2020-09-17,13.35,63.5,15.5,,0.0,0.0,13847416.666666666,2020,9,0.0,3,0
2020-09-18,10.6,51.5,20.0,,0.0,0.0,13390500.0,2020,9,0.0,4,0
2020-09-19,8.75,53.5,9.5,,0.0,0.0,12652916.666666666,2020,9,0.0,5,1
2020-09-20,12.95,50.0,11.0,,0.0,0.0,12248666.666666666,2020,9,0.0,6,1
2020-09-21,11.8,59.5,11.0,,0.0,0.0,13590666.666666666,2020,9,0.0,0,0
2020-09-22,14.1,66.5,7.5,,0.0,0.0,13813458.333333334,2020,9,0.0,1,0
2020-09-23,19.89,61.0,16.5,,0.0,0.0,14237125.0,2020,9,0.0,2,0
2020-09-24,18.45,70.0,8.0,,2.0,0.0,14513333.333333334,2020,9,0.0,3,0
2020-09-25,19.25,76.0,8.0,,0.0,0.0,14546250.0,2020,9,0.0,4,0
2020-09-26,18.95,76.0,12.5,,0.0,0.0,13487666.666666666,2020,9,0.0,5,1
2020-09-27,23.4,67.5,18.5,,0.0,0.0,13777041.666666666,2020,9,0.0,6,1
2020-09-28,20.7,74.0,14.0,,8.4,0.0,15277916.666666666,2020,9,0.0,0,0
2020-09-29,15.9,70.0,14.5,,2.2,0.0,14240375.0,2020,9,0.0,1,0
2020-09-30,14.55,69.5,22.5,,5.0,0.0,13775500.0,2020,9,0.0,2,0
2020-10-01,13.1,68.0,19.0,,0.0,0.0,13647583.333333334,2020,10,0.0,3,0
2020-10-02,10.5,72.5,15.0,,0.0,0.0,13860833.333333334,2020,10,0.0,4,0
2020-10-03,8.15,66.5,10.5,,4.0,0.0,13091666.666666666,2020,10,0.0,5,1
2020-10-04,8.55,91.5,6.5,,3.2,0.0,13221375.0,2020,10,0.0,6,1
2020-10-05,11.15,75.5,13.5,,0.0,0.0,13898833.333333334,2020,10,0.0,0,0
2020-10-06,13.65,70.0,20.0,,0.0,0.0,13761375.0,2020,10,0.0,1,0
2020-10-07,13.85,68.0,33.0,,2.6,0.0,13738625.0,2020,10,0.0,2,0
2020-10-08,10.9,72.0,17.5,,0.8,0.0,13939958.333333334,2020,10,0.0,3,0
2020-10-09,10.55,73.5,12.0,,0.0,0.0,13583041.666666666,2020,10,0.0,4,0
2020-10-10,14.95,69.0,26.5,,0.4,0.0,12734458.333333334,2020,10,0.0,5,1
2020-10-11,8.55,66.5,18.0,,0.0,0.0,12407625.0,2020,10,0.0,6,1
2020-10-12,12.0,76.5,17.0,,0.2,0.0,12493958.333333334,2020,10,0.0,0,0
2020-10-13,14.05,67.5,19.0,,7.8,0.0,13566333.333333334,2020,10,0.0,1,0
2020-10-14,11.85,59.5,15.5,,0.0,0.0,13696000.0,2020,10,0.0,2,0
2020-10-15,12.05,75.5,19.0,,11.6,0.0,14381791.666666666,2020,10,0.0,3,0
2020-10-16,7.4,62.5,17.5,,0.0,0.0,13912041.666666666,2020,10,0.0,4,0
2020-10-17,8.05,58.0,15.0,,0.0,0.0,12976041.666666666,2020,10,0.0,5,1
2020-10-18,10.25,73.5,14.5,,2.0,0.0,13124083.333333334,2020,10,0.0,6,1
2020-10-19,7.0,90.5,13.0,,8.6,0.0,14772291.666666666,2020,10,0.0,0,0
2020-10-20,8.75,77.0,14.0,,1.2,0.0,14401333.333333334,2020,10,0.0,1,0
2020-10-21,12.14,80.0,18.0,,5.0,0.0,14492916.666666666,2020,10,0.0,2,0
2020-10-22,10.4,87.0,11.5,,2.0,0.0,14569916.666666666,2020,10,0.0,3,0
2020-10-23,16.45,80.5,22.0,,2.6,0.0,13710916.666666666,2020,10,0.0,4,0
2020-10-24,5.5,68.5,24.5,,0.0,0.0,13482583.333333334,2020,10,0.0,5,1
2020-10-25,4.1,69.5,12.5,,0.0,0.0,13677958.333333334,2020,10,0.0,6,1
2020-10-26,5.25,71.5,12.5,,1.6,0.0,15301375.0,2020,10,0.0,0,0
2020-10-27,4.4,84.5,11.5,,5.2,0.0,15362041.666666666,2020,10,0.0,1,0
2020-10-28,7.1,67.5,16.5,,0.0,0.0,14721625.0,2020,10,0.0,2,0
2020-10-29,6.45,81.0,15.0,,1.6,0.0,15063541.666666666,2020,10,0.0,3,0
2020-10-30,-1.0,74.5,18.5,,0.0,0.0,15193125.0,2020,10,0.0,4,0
2020-10-31,0.64,68.5,13.0,,0.0,0.0,14022666.666666666,2020,10,0.0,5,1
2020-11-01,5.6,74.0,28.5,,2.2,1.0,13873333.333333334,2020,11,0.0,6,1
2020-11-02,2.54,67.5,39.0,,0.0,0.0,15170791.666666666,2020,11,0.0,0,0
2020-11-03,5.44,74.5,19.0,,0.0,0.0,15272000.0,2020,11,0.0,1,0
2020-11-04,10.7,71.0,14.5,,0.0,0.0,14222083.333333334,2020,11,0.0,2,0
2020-11-05,15.3,60.0,16.5,,0.0,0.0,14160750.0,2020,11,0.0,3,0
2020-11-06,14.95,63.5,15.0,,0.0,0.0,13855500.0,2020,11,0.0,4,0
2020-11-07,15.2,65.5,14.0,,0.0,0.0,12928000.0,2020,11,0.0,5,1
2020-11-08,13.15,66.0,7.0,,0.0,0.0,12719625.0,2020,11,0.0,6,1
2020-11-09,13.2,68.5,7.5,,0.0,0.0,13786541.666666666,2020,11,0.0,0,0
2020-11-10,16.05,67.5,11.0,,0.0,0.0,13913250.0,2020,11,0.0,1,0
2020-11-11,11.85,66.0,19.5,,0.6,0.0,14025083.333333334,2020,11,0.0,2,0
2020-11-12,6.75,59.5,9.0,,0.0,0.0,14476791.666666666,2020,11,0.0,3,0
2020-11-13,6.15,72.5,17.5,,0.0,0.0,14954333.333333334,2020,11,0.0,4,0
2020-11-14,3.84,61.0,15.0,,0.0,0.0,13867041.666666666,2020,11,0.0,5,1
2020-11-15,8.15,76.0,36.0,,10.4,0.0,13894541.666666666,2020,11,0.0,6,1
2020-11-16,2.59,69.0,30.5,,0.2,0.0,15087916.666666666,2020,11,0.0,0,0
2020-11-17,-1.2,61.5,29.5,,0.0,0.6,15598833.333333334,2020,11,0.0,1,0
2020-11-18,-2.35,69.0,6.5,,0.0,0.0,16102000.0,2020,11,0.0,2,0
2020-11-19,8.25,57.0,22.0,,0.0,0.0,15077458.333333334,2020,11,0.0,3,0
2020-11-20,11.95,58.0,22.5,,0.0,0.0,14277416.666666666,2020,11,0.0,4,0
2020-11-21,3.15,61.5,18.0,,0.0,0.0,14373583.333333334,2020,11,0.0,5,1
2020-11-22,0.44,79.0,17.0,,0.0,19.4,14905458.333333334,2020,11,0.0,6,1
2020-11-23,-0.35,84.5,18.0,,0.0,0.0,15840791.666666666,2020,11,0.0,0,0
2020-11-24,0.2,82.0,14.5,,0.0,1.0,16242083.333333334,2020,11,0.0,1,0
2020-11-25,4.8,92.0,8.5,,6.8,0.0,16108208.333333334,2020,11,0.0,2,0
2020-11-26,9.25,90.0,14.5,,1.2,0.0,15366666.666666666,2020,11,0.0,3,0
2020-11-27,6.35,78.0,13.0,,0.0,0.0,15243666.666666666,2020,11,0.0,4,0
2020-11-28,4.4,68.5,19.0,,0.0,0.0,13989541.666666666,2020,11,0.0,5,1
2020-11-29,5.75,67.5,15.5,,0.0,0.0,13775666.666666666,2020,11,0.0,6,1
2020-11-30,2.29,81.5,19.5,,20.6,1.4,15600708.333333334,2020,11,0.0,0,0
2020-12-01,-1.15,85.0,30.0,,0.0,9.8,16167916.666666666,2020,12,0.0,1,0
2020-12-02,1.2,71.5,25.5,,,,15735375.0,2020,12,0.0,2,0
2020-12-03,1.29,66.0,20.0,,,,15577791.666666666,2020,12,0.0,3,0
2020-12-04,1.6,81.5,17.0,,,,15902125.0,2020,12,0.0,4,0
2020-12-05,-1.4,82.5,25.5,,,,15226125.0,2020,12,0.0,5,1
2020-12-06,-2.8,73.0,18.5,,,,15265166.666666666,2020,12,0.0,6,1
2020-12-07,-2.65,74.5,19.0,,,,16372625.0,2020,12,0.0,0,0
2020-12-08,-2.4,70.0,19.0,,,,16439750.0,2020,12,0.0,1,0
2020-12-09,2.25,84.5,20.5,,0.2,4.2,16361875.0,2020,12,0.0,2,0
2020-12-10,3.4,81.5,13.0,,0.0,0.0,16028958.333333334,2020,12,0.0,3,0
2020-12-11,5.1,83.0,10.5,,0.0,0.0,15644958.333333334,2020,12,0.0,4,0
